"unique_ID","French","English","Spanish"
"NM_K_A1","L'azote, le phosphore et le potassium (N, P, K) ne sont pas les seuls macronutriments nécessaires aux plantes ; elles ont également besoin d'oligoéléments pour assurer leur développement optimal.","Nitrogen, phosphorus and potassium (N, P, K) are not the only macronutrients necessary for plants; they also need trace elements to ensure their optimal development.","El nitrógeno, el fósforo y el potasio (N, P, K) no son los únicos macronutrientes necesarios para las plantas; también necesitan oligoelementos para garantizar su desarrollo óptimo."
"NM_K_A2","Les facteurs qui limitent la croissance des racines, tels que le tassement du sol ou les maladies, réduisent l'absorption des nutriments.","Factors that limit root growth, such as soil compaction or diseases, reduce nutrient absorption.","Los factores que limitan el crecimiento de las raíces, como la compactación del suelo o las enfermedades, reducen la absorción de nutrientes."
"NM_K_A3","La plage de concentrations en nutriments considérée comme optimale pour les plantes varie en fonction des propriétés spécifiques de chaque type de sol.","The range of nutrient concentrations considered optimal for plants varies depending on the specific properties of each type of soil.","El rango de concentraciones de nutrientes considerado óptimo para las plantas varía según las propiedades específicas de cada tipo de suelo."
"NM_K_A4","Les nutriments appliqués au sol ne sont rarement absorbés directement par les plantes, mais doivent être cyclés ou transportés par les organismes du sol","Nutrients applied to the soil are rarely absorbed directly by plants, but must be cycled or transported by soil organisms.","Los nutrientes aplicados al suelo rara vez son absorbidos directamente por las plantas, sino que deben ser ciclados o transportados por los organismos del suelo"
"NM_K_A5","Je suis familier avec tous ces concepts.","I am familiar with all these concepts.","Estoy familiarizado/a con todos estos conceptos."
"NM_K_Q","Sélectionnez tous les concepts qui sont NOUVEAUX pour vous (Sélectionnez tout ce qui s’applique)","Select all the concepts that are NEW to you (Select all that apply)","Seleccione todos los conceptos que le resulten NUEVOS (Marque todo lo que corresponda)"
"NM_opinion_A1","Je pense qu'il n'est pas nécessaire de mettre en place des politiques publiques spécifiques pour l'application d'engrais.","I think it is not necessary to put in place specific public policies for the application of fertilisers.","Creo que no es necesario establecer políticas públicas específicas para la aplicación de fertilizantes."
"NM_opinion_A2","Les politiques publiques devraient soutenir l'usage d'engrais comme solution principale pour maintenir la fertilité, tout en respectant certaines normes.","Public policies should support the use of fertilisers as the main solution to maintain fertility, while respecting certain standards.","Las políticas públicas deberían apoyar el uso de fertilizantes como la principal solución para mantener la fertilidad, respetando al mismo tiempo ciertas normas."
"NM_opinion_A3","Je pense que les politiques publiques doivent avoir une vision plus élargie du sol, où la biologie du sol et la gestion de l'eau sont tout aussi importantes que l’utilisation d'engrais.","I think that public policies must have a broader vision of the soil, where soil biology and water management are just as important as the use of fertilisers.","Creo que las políticas públicas deben tener una visión más amplia del suelo, donde la biología del suelo y la gestión del agua son tan importantes como el uso de fertilizantes."
"NM_opinion_A4","Je crois que les politiques publiques doivent imposer une approche intégrée et durable de la gestion des sols, en prenant en compte les services écosystémiques qu'ils rendent.","I believe that public policies must impose an integrated and sustainable approach to soil management, taking into account the ecosystem services they provide.","Creo que las políticas públicas deben imponer un enfoque integrado y sostenible de la gestión del suelo, teniendo en cuenta los servicios ecosistémicos que prestan."
"NM_opinion_Q","Quelle affirmation décrit le mieux votre opinion ? (Choisissez une seule option)","Which statement best describes your opinion? (Choose one option)","¿Qué afirmación describe mejor su opinión? (Elija una sola opción)"
"no","NON","NO","NO"
"no_results_found","Aucun résultat trouvé pour cette session.","No results found for this session.","No se encontraron resultados para esta sesión."
"no_valid_scores","Résultats trouvés, mais aucun score valide.","Results found, but no valid scores.","Resultados encontrados, pero sin puntuaciones válidas."
"numberSoilTypes_policy_Q","Combien de types de sols différents pouvez-vous identifier dans votre zone de responsabilité (par exemple : commune, région, pays) ?","How many different types of soil can you identify across your area of responsibility (e.g. commune, region, nation)?","¿Cuántos tipos de suelos diferentes puede identificar en su área de responsabilidad (por ejemplo: municipio, región, país)?"
"Optional_comments","Commentaires facultatifs","Optional comments.","Comentarios opcionales."
"OptionalComment_text","Commentaires facultatifs.","Optional comments.","Comentarios opcionales."
"other_perceivedThreats","Précisez","Please specify","Por favor, especifique"
"other_poste","Veuillez préciser votre poste :","Please specify your role:","Por favor, indique su cargo:"
"other_role_autres","Précisez :","Please specify:","Por favor, precise:"
"page0_intro_header","Bienvenue dans cette étude dédiée aux élus, aux agents de la fonction publiqueterritoriale, régionale, nationale et européenne, ainsi qu'au personnel administratif et technique.","Welcome to this study for elected officials, public service agents (local to European), and administrative and technical staff.","Bienvenido/a a este estudio dirigido a cargos electos, agentes del servicio público (desde el nivel local hasta el europeo), y al personal administrativo y técnico."
"page0_intro_header2","Consentement à la participation – Informations sur vos données","Consent to participation – Information about your data","Consentimiento para la participación – Información sobre sus datos"
"page0_intro_text","Le cadre de la directive européenne relative à la surveillance de la santé des sols offre une opportunité unique d’appréhender la place du sol au sein des stratégies nationales de sécurité. Par conséquent, l’équipe Sécurité, Défense et Renseignement (ESDR3C) du CNAM à Paris mène une étude pour mieux comprendre la place des sols, ainsi que la manière dont ils sont perçus et connus par chacun en France et au sein des pays membres de l’UE. Ainsi, l’ensemble des acteurs en lien de près ou de loin avec le sol ont été invités à réaliser cette étude. Il ne s’agit ni d’un test de performance, ni d’une évaluation, mais d’une contribution précieuse à la recherche.","The framework of the European directive on soil health monitoring offers a unique opportunity to understand the role of soil within national security strategies. Consequently, the Security, Defence and Intelligence team (ESDR3C) at CNAM Paris is conducting a study to better grasp the role of soils, as well as how they are perceived and understood by people in France and across EU member states. All stakeholders connected, directly or indirectly, to soil have therefore been invited to take part in this study. This is neither a performance test nor an evaluation, but rather a valuable contribution to research.","El marco de la directiva europea sobre la vigilancia de la salud de los suelos ofrece una oportunidad única para comprender el papel del suelo en las estrategias nacionales de seguridad. En consecuencia, el equipo de Seguridad, Defensa e Inteligencia (ESDR3C) del CNAM de París lleva a cabo un estudio para comprender mejor el papel de los suelos, así como la manera en que son percibidos y entendidos por las personas en Francia y en los Estados miembros de la UE. Todos los actores vinculados, directa o indirectamente, con el suelo han sido invitados a participar en este estudio. No se trata de una prueba de rendimiento ni de una evaluación, sino de una valiosa contribución a la investigación."
"SD_K_header","SECTION DÉCLIN DE LA STRUCTURE DU SOL","SOIL STRUCTURAL DECLINE","SECCIÓN: DEGRADACIÓN DE LA ESTRUCTURA DEL SUELO"
"thank_you_header","Vos réponses ont été enregistrées. Merci de votre participation !","Thank you for your time!","¡Gracias por su tiempo!"
"responses_saved_text","Vos réponses ont été enregistrées. Merci de votre participation !","Your responses have been saved. Thank you for participating!","Sus respuestas han sido guardadas. ¡Gracias por participar!"
"perceivedThreats_A1","Erosion","Erosion","Erosión"
"perceivedThreats_A2","Acidification","Acidification","Acidificación"
"perceivedThreats_A3","Déclin de la structure (par ex, compaction)","Structural decline (e.g., compaction)","Degradación estructural (por ejemplo, compactación)"
"perceivedThreats_A4","Perte de carbone dans le sol","Loss of soil carbon","Pérdida de carbono en el suelo"
"perceivedThreats_A5","Salinisation","Salinisation","Salinización"
"perceivedThreats_A6","Perte d'habitat/dégradation biologie du sol","Habitat loss / degradation of soil biology","Pérdida de hábitat / degradación de la biodiversidad del suelo"
"perceivedThreats_A7","Pollution des sols","Soil pollution","Contaminación del suelo"
"perceivedThreats_A8","Artificialisation des terres","Land sealing / soil sealing","Artificialización del suelo"
"perceivedThreats_A9","Autre (précisez)","Other (please specify)","Otro (especifique)"
"perceivedThreats_Q","Sur votre territoire, rencontrez-vous l'une des difficultés suivantes avec votre sol ? (Sélection multiple possible)","In your territory, do you face any of the following soil-related difficulties? (Multiple selections allowed)","En su territorio, ¿enfrenta alguna de las siguientes dificultades relacionadas con el suelo? (Selección múltiple posible)"
"please_select_at_least_one","Veuillez sélectionner au moins une option.","Please select at least one option.","Seleccione al menos una opción."
"poste_A1","Directeur Général des Services DGS","Chief Executive Officer (CEO)","Director General de Servicios (DGS)"
"poste_A10","Paysagiste","Landscape Designer","Paisajista"
"poste_A11","Géomaticien","Geomatics Engineer","Geomático"
"poste_A12","Chargé de Mission Environnement","Environmental Project Officer","Encargado de misión medioambiental"
"poste_A13","Responsable de la Transition Écologique","Ecological Transition Officer","Responsable de transición ecológica"
"poste_A14","Technicien Espaces Verts","Green Spaces Technician","Técnico de zonas verdes"
"poste_A15","Responsable de la Gestion des Déchets","Waste Management Officer","Responsable de gestión de residuos"
"poste_A16","Responsable des Réseaux d’Eau et d’Assainissement","Water and Sanitation Network Manager","Responsable de redes de agua y saneamiento"
"poste_A17","Gestionnaire Budgétaire","Budget Manager","Gestor presupuestario"
"poste_A18","Contrôleur de Gestion","Management Controller","Controlador de gestión"
"poste_A19","Comptable Public","Public Accountant","Contable público"
"poste_A2","Directeur Général Adjoint DGA","Deputy CEO","Subdirector General (DGA)"
"poste_A20","Responsable des Finances","Finance Manager","Responsable de finanzas"
"poste_A21","Directeur Financier","Financial Director","Director financiero"
"poste_A22","Responsable de la Sécurité","Security Manager","Responsable de seguridad"
"poste_A23","Policier Municipal","Municipal Police Officer","Policía municipal"
"poste_A24","Agent de Surveillance de la Voie Publique (ASVP)","Public Space Surveillance Officer (ASVP)","Agente de vigilancia del espacio público (ASVP)"
"poste_A25","Responsable Prévention des Risques","Risk Prevention Manager","Responsable de prevención de riesgos"
"poste_A26","Sapeur-Pompier Territorial","Territorial Firefighter","Bombero territorial"
"poste_A27","Autre (précisez)","Other (please specify)","Otro (especifique)"
"poste_A3","Directeur de cabinet","Chief of Staff","Director de gabinete"
"poste_A4","Chef de service","Department Head","Jefe de servicio"
"poste_A5","Responsable des Affaires Générales","General Affairs Officer","Responsable de asuntos generales"
"poste_A6","Responsable de la Commande Publique","Public Procurement Officer","Responsable de contratación pública"
"poste_A7","Directeur de l’Urbanisme","Urban Planning Director","Director de urbanismo"
"poste_A8","Responsable du Plan Local d’Urbanisme","Local Urban Plan Officer","Responsable del plan urbanístico local"
"poste_A9","Architecte Territorial","Territorial Architect","Arquitecto territorial"
"poste_Q","Quel est l’intitulé de votre poste ? (Sélectionnez une ou plusieurs réponses)","What is your job title? (Select one or more)","¿Cuál es su cargo? (Seleccione uno o más)"
"PRESENTATION_header","PRÉSENTATION","PRESENTATION","PRESENTACIÓN"
"PRESENTATION_intro_text","Dans le cadre de cette étude, les premières questions ont pour but de mieux situer la catégorie professionnelle des répondants. Il s’agit notamment de savoir s’ils travaillent dans le secteur agricole ou non, ainsi que de connaître leur profession ou activité principale. 
 Ces éléments permettent de contextualiser les réponses et d’adapter l’analyse en fonction des réalités professionnelles.","The first questions aim to better understand the respondent’s professional background, such as whether they work in agriculture and their main occupation. This context helps us analyse responses in light of real-world conditions.","Las primeras preguntas tienen como objetivo comprender mejor el perfil profesional de las personas encuestadas: por ejemplo, si trabajan en el sector agrícola y cuál es su ocupación principal. Esta información permite contextualizar las respuestas según la realidad profesional."
"prompt_select_on_map","Cliquez sur la carte pour définir l’emplacement.","Click on the map to set the location.","Haga clic en el mapa para establecer la ubicación."
"rank_services_Q","Considérant le sol que vous avez sélectionné sur la carte, et en fonction de ses caractéristiques et du contexte de votre territoire, veuillez classer les services du sol suivants de 1 (le plus important) à 7 (le moins important) en termes de leur contribution actuelle ou potentielle à vos objectifs politiques et au bien-être de votre communauté.","Considering the soil you have selected on the map, and based on its characteristics and the context of your territory, please rank the following soil services from 1 (most important) to 7 (least important) in terms of their current or potential contribution to your policy objectives and the well-being of your community.","Considerando el suelo que ha seleccionado en el mapa, y basándose en sus características y el contexto de su territorio, por favor clasifique los siguientes servicios del suelo del 1 (más importante) al 7 (menos importante) en términos de su contribución actual o potencial a sus objetivos políticos y al bienestar de su comunidad."
"receive_results_A1","OUI","YES","SÍ"
"receive_results_email","Si oui, vous pouvez indiquer votre adresse e-mail ci-dessous. (Facultatif)","If yes, you can enter your email address below. (Optional)","Si es así, puede indicar su correo electrónico a continuación. (Opcional)"
"receive_results_privacy","Vos coordonnées seront conservées de manière sécurisée et séparées de vos réponses.","Your contact details will be stored securely and separately from your answers.","Sus datos de contacto se guardarán de manera segura y separada de sus respuestas."
"receive_results_Q","Souhaitez-vous recevoir les résultats ou être contacté·e pour de futures études ?","Would you like to receive results or be contacted for future studies?","¿Desea recibir los resultados o ser contactado/a para futuros estudios?"
"restartApp","Refaire le questionnaire","Redo the questionnaire","Rehacer el cuestionario"
"role_A1","Direction Générale","General Management","Dirección General"
"role_A10","Action sociale et santé","Social Action and Health","Acción social y salud"
"role_A11","Culture et patrimoine","Culture and Heritage","Cultura y patrimonio"
"role_A12","Éducation, jeunesse et petite enfance","Education, Youth and Early Childhood","Educación, juventud y primera infancia"
"role_A13","Sports et loisirs","Sports and Recreation","Deportes y ocio"
"role_A14","Habitat et logement","Housing and Accommodation","Vivienda y alojamiento"
"role_A15","Sécurité et prévention des risques","Safety and Risk Prevention","Seguridad y prevención de riesgos"
"role_A16","Gestion des déchets","Waste Management","Gestión de residuos"
"role_A2","Administration Générale","General Administration","Administración General"
"role_A3","Finance et Comptabilité","Finance and Accounting","Finanzas y Contabilidad"
"role_A4","Aménagement du territoire et urbanisme","Planning and Urban Development","Ordenación del territorio y urbanismo"
"role_A5","Voirie et infrastructure","Roads and Infrastructure","Vías e infraestructuras"
"role_A6","Environnement et transition écologique","Environment and Ecological Transition","Medio ambiente y transición ecológica"
"role_A7","Gestion de l’eau et de l’assainissement","Water and Sanitation Management","Gestión del agua y del saneamiento"
"role_A8","Développement économique local","Local Economic Development","Desarrollo económico local"
"role_A9","Tourisme et attractivité territoriale","Tourism and Territorial Attractiveness","Turismo y atractivo territorial"
"role_Q","Dans quel(s) domaine(s) d'application exercez-vous vos missions principales ? (Sélectionnez une ou plusieurs réponses)","In which area(s) do you perform your main professional duties? (Select one or more)","¿En qué ámbito(s) desempeña sus principales funciones profesionales? (Seleccione uno o varios)"
"S_approach","Quelle affirmation décrit le mieux votre pratique / démarche ? (Choisissez une seule option)","Which statement best describes your practice / approach? (Choose one option)","¿Qué afirmación describe mejor su práctica / enfoque? (Elija una sola opción)"
"S_approach_A1","Je ne sais pas si la salinité est un problème sur mon territoire.","I don't know if salinity is a problem in my territory.","No sé si la salinidad es un problema en mi territorio."
"S_approach_A2","Je m’intéresse à la salinisation uniquement si c'est un problème connu dans ma région.","I am only interested in salinisation if it is a known problem in my region.","Solo me interesa la salinización si es un problema conocido en mi región."
"S_approach_A3","Nous encourageons les pratiques agricoles durables dans les zones où la salinisation est un problème connu.","We encourage sustainable agricultural practices in areas where salinisation is a known problem.","Fomentamos las prácticas agrícolas sostenibles en las zonas donde la salinización es un problema conocido."
"S_approach_A4","Nous surveillons la teneur en sels dans l'eau d'irrigation et/ou collaborons étroitement avec les structures responsables de la qualité de l'eau. Nous utilisons également des technologies pour assurer un suivi de près.","We monitor the salt content in irrigation water and/or collaborate closely with the structures responsible for water quality. We also use technologies to ensure close monitoring.","Controlamos el contenido de sal en el agua de riego y/o colaboramos estrechamente con las estructuras responsables de la calidad del agua. También utilizamos tecnologías para garantizar un seguimiento cercano."
"S_approach_Q","Quelle affirmation décrit le mieux votre pratique / démarche ? (Choisissez une seule option)","Which statement best describes your practice or approach? (Select only one option)","¿Cuál enunciado describe mejor su práctica o enfoque? (Seleccione solo una opción)"
"S_K__header","SALINISATION","Salinisation","SALINIZACIÓN"
"S_K_A1","L'accumulation de sodium, calcium, magnésium et/ou potassium dans le sol provoque la salinisation.","The accumulation of sodium, calcium, magnesium and/or potassium in the soil causes salinisation.","La acumulación de sodio, calcio, magnesio y/o potasio en el suelo provoca la salinización."
"S_K_A2","Les applications d'eau d'irrigation salée ou de doses élevées d'engrais, de chaux ou de gypse peuvent provoquer la salinisation dans la zone racinaire.","Applications of saline irrigation water or high doses of fertilisers, lime or gypsum can cause salinisation in the root zone.","Las aplicaciones de agua de riego salina o altas dosis de fertilizantes, cal o yeso pueden provocar la salinización en la zona radicular."
"S_K_A3","La croissance des plantes dans un sol salin est limitée par la réduction de l'absorption d'eau par les racines et l'augmentation de la concentration de chlorure de sodium dans la plante.","Plant growth in saline soil is limited by the reduction of water absorption by the roots and the increase in the concentration of sodium chloride in the plant.","El crecimiento de las plantas en suelo salino está limitado por la reducción de la absorción de agua por las raíces y el aumento de la concentración de cloruro de sodio en la planta."
"S_K_A4","L'augmentation de la salinité du sol peut nuire à la précision des capteurs d'humidité du sol.","Increased soil salinity can affect the accuracy of soil moisture sensors.","El aumento de la salinidad del suelo puede afectar a la precisión de los sensores de humedad del suelo."
"S_K_A5","Je suis familier avec tous ces concepts.","I am familiar with all these concepts.","Estoy familiarizado/a con todos estos conceptos."
"S_K_header","SECTION SALINISATION","SECTION: SALINISATION","SECCIÓN: SALINIZACIÓN"
"S_K_Q","Sélectionnez tous les concepts qui sont NOUVEAUX pour vous (Sélectionnez tout ce qui s’applique)","Select all the concepts that are NEW to you (Select all that apply)","Seleccione todos los conceptos que le resulten NUEVOS (Marque todo lo que corresponda)"
"S_opinion","Quelle affirmation décrit le mieux votre opinion ? (Choisissez une seule option)","Which statement best describes your opinion? (Choose one option)","¿Qué afirmación describe mejor su opinión? (Elija una sola opción)"
"S_opinion_A1","Je ne considère pas la salinité comme un facteur pouvant impacter mon territoire.","I do not consider salinity to be a factor that could impact my territory.","No considero que la salinidad sea un factor que pueda afectar a mi territorio."
"S_opinion_A2","Je pense que la salinisation du sol peut être une menace pour mon territoire mais je ne connais pas la solution, il faut se tourner vers les insitutions agricoles.","I think that soil salinisation can be a threat to my territory but I don't know the solution, we must turn to agricultural institutions.","Creo que la salinización del suelo puede ser una amenaza para mi territorio, pero no conozco la solución, debemos recurrir a las instituciones agrícolas."
"S_opinion_A3","À mesure que l’eau est polluée, je porte plus d'attention à la surveillance des changements dans la salinité du sol.","As water becomes polluted, I pay more attention to monitoring changes in soil salinity.","A medida que el agua se contamina, presto más atención al seguimiento de los cambios en la salinidad del suelo."
"S_opinion_A4","Je suis convaincue que nous pouvons agir à notre échelle territoriale, et je participe à des programmes d’information et de planification visant à mieux comprendre, prévenir et gérer la salinisation de nos sols qui sont en lien avec notre bassin versant.","I am convinced that we can act at our territorial level, and I participate in information and planning programmes aimed at better understanding, preventing and managing the salinisation of our soils that are linked to our watershed.","Estoy convencido de que podemos actuar a nivel territorial y participo en programas de información y planificación destinados a comprender, prevenir y gestionar mejor la salinización de nuestros suelos que están vinculados a nuestra cuenca."
"S_opinion_Q","Quelle affirmation décrit le mieux votre opinion ? (Choisissez une seule option)","Which statement best describes your opinion? (Please select only one option)","¿Cuál afirmación describe mejor su opinión? (Seleccione solo una opción)"
"score_band1","Votre approche actuelle de la sécurité s’inscrit principalement dans une logique globale, le potentiel stratégique des dynamiques liées au sol restant à explorer plus en profondeur.","Your current approach to security is primarily framed within a global logic, with the strategic potential of soil-related dynamics remaining to be more fully explored.","Su enfoque actual de la seguridad se enmarca principalmente en una lógica global, quedando por explorar más a fondo el potencial estratégico de las dinámicas relacionadas con el suelo."
"score_band2","Le sol et ses fonctions commencent à émerger dans votre réflexion, mais n’occupent pas encore une place centrale dans votre approche de la sécurité et de la gouvernance territoriale.","Soil and its functions are beginning to emerge in your thinking, although they have not yet assumed a central role in your approach to security and territorial governance.","El suelo y sus funciones empiezan a emerger en su reflexión, aunque aún no han asumido un papel central en su enfoque de la seguridad y la gobernanza territorial."
"score_band3","Votre perspective témoigne de plus en plus de la reconnaissance du sol comme levier pertinent d’action, contribuant de manière significative aux stratégies de sécurité et aux cadres de gouvernance territoriale.","Your perspective increasingly demonstrates an acknowledgment of soil as a relevant lever for action, contributing meaningfully to both security strategies and territorial governance frameworks.","Su perspectiva demuestra cada vez más el reconocimiento del suelo como un palanca pertinente de acción, contribuyendo de manera significativa tanto a las estrategias de seguridad como a los marcos de gobernanza territorial."
"score_band4","Votre rapport au sol s’avère structurant : il occupe une position stratégique au cœur de votre vision de la sécurité et joue pleinement son rôle dans une gouvernance ancrée, réactive et nourrie par l’anticipation opérationnelle des dynamiques territoriales.","Your connection to the soil is proving to be foundational, occupying a strategic position at the heart of your security vision. It plays a full role in fostering grounded, responsive governance informed by the operational anticipation of territorial dynamics.","Su vínculo con el suelo resulta ser estructurante: ocupa una posición estratégica en el centro de su visión de seguridad y desempeña plenamente su papel en el fomento de una gobernanza arraigada, receptiva e informada por la anticipación operativa de las dinámicas territoriales."
"score_interpretation_title","Interprétation de vos résultats","Interpretation of Your Results","Interpretación de sus resultados"
"score_overview","Cet aperçu met en lumière votre relation au sol, ainsi que sa contribution à la dimension sécuritaire et à la gouvernance territoriale.","This overview sheds light on your relationship to the soil, as well as its contribution to both the security dimension and territorial governance.","Esta visión general pone de relieve su relación con el suelo, así como su contribución a la dimensión de seguridad y a la gobernanza territorial."
"score_thank_you_extended","Merci de contribuer à un avenir plus sûr pour les sols et les communautés.","Thank you for contributing to a more secure future for soils and communities.","Gracias por contribuir a un futuro más seguro para los suelos y las comunidades."
"SD_approach","Quelle affirmation décrit le mieux votre pratique / démarche ? (Choisissez une seule option)","Which statement best describes your practice / approach? (Choose one option)","¿Qué afirmación describe mejor su práctica / enfoque? (Elija una sola opción)"
"SD_approach_A1","Les changements dans la structure du sol ne sont pas pris en compte dans mes priorités de gestion.","Changes in soil structure are not taken into account in my management priorities.","Los cambios en la estructura del suelo no se tienen en cuenta en mis prioridades de gestión."
"SD_approach_A2","Nous sommes conscients que des signes comme la croissance des racines peuvent indiquer une compaction, mais ce n'est pas pris en compte dans mes responsabilités car cela relève du secteur agricole et non le mien.","We are aware that signs like root growth can indicate compaction, but this is not taken into account in my responsibilities as it falls under the agricultural sector and not mine.","Somos conscientes de que signos como el crecimiento de las raíces pueden indicar compactación, pero esto no se tiene en cuenta en mis responsabilidades, ya que corresponde al sector agrícola y no al mío."
"SD_approach_A3","Nous encourageons les pratiques de gestion agricole qui prennent en compte la compaction du sol afin de préserver sa structure.","We encourage agricultural management practices that take into account soil compaction in order to preserve its structure.","Fomentamos las prácticas de gestión agrícola que tienen en cuenta la compactación del suelo para preservar su estructura."
"SD_approach_A4","Dans le cadre de notre programme de gestion durable, ou notre PAT, nous effectuons des évaluations régulières de la structure du sol (analyses, terrain) pour les agriculteurs, car cela nous aide à prendre des décisions éclairées et à nous mettre en lien avec le secteur.","As part of our sustainable management programme, or our PAT, we conduct regular assessments of soil structure (both analyses and fieldwork) for farmers, enabling us to make informed decisions and connect with the sector.","Como parte de nuestro programa de gestión sostenible, o nuestro PAT, realizamos evaluaciones periódicas de la estructura del suelo (análisis, campo) para los agricultores, ya que esto nos ayuda a tomar decisiones informadas y a conectar con el sector."
"SD_K_A1","Un sol mal structuré manque de pores pour retenir l'air et l'eau nécessaires au bon développement des racines et des organismes du sol.","A poorly structured soil lacks the pores to retain the air and water necessary for the proper development of roots and soil organisms.","Un suelo mal estructurado carece de los poros necesarios para retener el aire y el agua necesarios para el correcto desarrollo de las raíces y los organismos del suelo."
"SD_K_A2","Lorsque le pourcentage de sodium échangeable (PSE) est supérieur à 6,0, un sol est considéré comme sodique et la structure du sol se dégrade.","When the exchangeable sodium percentage (ESP) is greater than 6.0, a soil is considered sodic and the soil structure degrades.","Cuando el porcentaje de sodio intercambiable (PSI) es superior a 6,0, un suelo se considera sódico y la estructura del suelo se degrada."
"SD_K_A3","La structure du sol est rapidement évaluée à l'aide d'un test de dissolution (placer du sol dans un liquide pour regarder comment it se dissout).","The structure of the soil is quickly assessed using a dissolution test (placing soil in a liquid to see how it dissolves).","La estructura del suelo se evalúa rápidamente mediante una prueba de disolución (colocar el suelo en un líquido para ver cómo se disuelve)."
"SD_K_A4","Indépendamment de l'empreinte des pneus, le poids et les vibrations du moteur des grandes machines agricoles compactent le sol.","Regardless of the tire footprint, the weight and engine vibrations of large agricultural machinery compact the soil.","Independientemente de la huella de los neumáticos, el peso y las vibraciones del motor de la maquinaria agrícola de gran tamaño compactan el suelo."
"SD_K_A5","Je suis familier avec tous ces concepts.","I am familiar with all these concepts.","Estoy familiarizado/a con todos estos conceptos."
"SD_K_Q","Sélectionnez tous les concepts qui sont NOUVEAUX pour vous (Sélectionnez tout ce qui s’applique)","Select all the concepts that are NEW to you (Select all that apply)","Seleccione todos los conceptos que le resulten NUEVOS (Marque todo lo que corresponda)"
"SD_opinion","Quelle affirmation décrit le mieux votre opinion ? (Choisissez une seule option)","Which statement best describes your opinion? (Choose one option)","¿Qué afirmación describe mejor su opinión? (Elija una sola opción)"
"SD_opinion_A1","Je ne vois pas pourquoi je devrais prendre en compte la structure du sol de mon territoire dans mes responsabilité.","I don't see why I should take into account the structure of the soil of my territory in my responsibility.","No veo por qué debería tener en cuenta la estructura del suelo de mi territorio en mi responsabilidad."
"SD_opinion_A2","Je pense que la structure du sol est rarement prise en compte lors de la prise de décisions à mon niveau, mais je pense que le secteur agricole serait peut-être interéssé.","I think that the structure of the soil is rarely taken into account when making decisions at my level, but I think that the agricultural sector might be interested.","Creo que la estructura del suelo rara vez se tiene en cuenta al tomar decisiones a mi nivel, pero creo que el sector agrícola podría estar interesado."
"SD_opinion_A3","Je considère que maintenir et améliorer la structure du sol fait partie d'une approche de gestion à long terme sur le territoire.","I consider that maintaining and improving the structure of the soil is part of a long-term management approach in the territory.","Considero que mantener y mejorar la estructura del suelo forma parte de un enfoque de gestión a largo plazo en el territorio."
"SD_opinion_A4","Je suis convaincue qu’adopter une approche plus élargie de mes missions permettrait d’intégrer le déclin de la structure du sol — facteur déterminant à long terme pour la viabilité et la sécurité d’un territoire — et devrait se placer au cœur des politiques de gestion.","I am convinced that adopting a broader approach to my missions would make it possible to integrate the decline of the soil structure — a determining factor in the long term for the viability and security of a territory — and should be at the heart of management policies.","Estoy convencido de que adoptar un enfoque más amplio de mis misiones permitiría integrar el declive de la estructura del suelo —un factor determinante a largo plazo para la viabilidad y la seguridad de un territorio— y debería situarse en el centro de las políticas de gestión."
"select_country","Sélectionnez votre pays","Select your country","Seleccione su país"
"select_region1","Sélectionnez votre région/état/province","Select your region/state/province","Seleccione su región/estado/provincia"
"select_region2","Sélectionnez votre district/municipalité","Select your district/municipality","Seleccione su distrito/municipio"
"selected_coords","Coordonnées sélectionnées","Selected coordinates","Coordenadas seleccionadas"
"Smlaw_A1","L’Union européenne vise un diagnostic généralisé de la santé des sols à l’horizon 2030, dans le cadre de sa mission pour des sols sains.","The European Union aims for a generalised diagnosis of soil health by 2030, as part of its mission for healthy soils.","La Unión Europea aspira a un diagnóstico generalizado de la salud del suelo para 2030, como parte de su misión por unos suelos sanos."
"Smlaw_A4","À l’horizon 2050, l’Union européenne ambitionne que tous les sols soient gérés de manière durable et que les sols dégradés soient restaurés autant que possible.","By 2050, the European Union aims for all soils to be managed sustainably and for degraded soils to be restored as much as possible.","Para 2050, la Unión Europea aspira a que todos los suelos se gestionen de forma sostenible y que los suelos degradados se restauren en la medida de lo posible."
"Smlaw_A5","Tout est vrai","All is true","Todo es verdad"
"Smlaw_A6","Tout est faux","All is false","Todo es falso"
"Smlaw_A7","Je ne sais pas","I don't know","No sé"
"Smlaw_Q","D’après les grandes lignes de la directive européenne sur la surveillance des sols, cochez toutes les affirmations qui vous semblent justes. (Sélectionnez tout ce qui s’applique)","According to the main lines of the European directive on soil monitoring, check all the statements that seem correct to you. (Select all that apply)","Según las líneas principales de la directiva europea sobre el seguimiento del suelo, marque todas las afirmaciones que le parezcan correctas. (Seleccione todas las que correspondan)"
